epoch,lr-Adam,step,test/ADE,test/AngErr_deg,test/FDE,test/Hit@0.02,test/loss,train/ADE,train/AngErr_deg,train/FDE,train/Hit@0.02,train/loss,val/ADE,val/AngErr_deg,val/FDE,val/Hit@0.02,val/loss
14,,209,,,,,,0.20879018306732178,33.954490661621094,0.34836679697036743,0.002358490601181984,0.061088718473911285,,,,,
,0.001,210,,,,,,,,,,,,,,,
15,,223,,,,,,,,,,,0.22528937458992004,33.709598541259766,0.3484264016151428,0.0,0.06646142154932022
15,,223,,,,,,0.2043544352054596,33.86260223388672,0.34355002641677856,0.002358490601181984,0.05913639813661575,,,,,
,0.001,224,,,,,,,,,,,,,,,
16,,237,,,,,,,,,,,0.21406714618206024,33.216087341308594,0.3464515507221222,0.009259259328246117,0.06221379339694977
16,,237,,,,,,0.2025260329246521,33.68043899536133,0.33963707089424133,0.002358490601181984,0.05800236389040947,,,,,
,0.001,238,,,,,,,,,,,,,,,
17,,251,,,,,,,,,,,0.2448531538248062,33.204891204833984,0.35281598567962646,0.0,0.07521440088748932
17,,251,,,,,,0.19926530122756958,33.680885314941406,0.3338298499584198,0.002358490601181984,0.0564342625439167,,,,,
,0.001,252,,,,,,,,,,,,,,,
18,,265,,,,,,,,,,,0.21976467967033386,32.33921432495117,0.3453662693500519,0.009259259328246117,0.06586762517690659
18,,265,,,,,,0.200002983212471,32.97765350341797,0.33504214882850647,0.002358490601181984,0.05666424334049225,,,,,
,0.001,266,,,,,,,,,,,,,,,
19,,279,,,,,,,,,,,0.2929854094982147,31.849853515625,0.3869483470916748,0.0,0.10098851472139359
19,,279,,,,,,0.19584962725639343,32.394309997558594,0.32394739985466003,0.0,0.053720783442258835,,,,,
,0.001,280,,,,,,,,,,,,,,,
20,,293,,,,,,,,,,,0.2293974906206131,32.303070068359375,0.36145877838134766,0.0,0.06743580847978592
20,,293,,,,,,0.2020282745361328,32.97671127319336,0.33722126483917236,0.0,0.05741548910737038,,,,,
,0.001,294,,,,,,,,,,,,,,,
21,,307,,,,,,,,,,,0.320905864238739,33.81813049316406,0.4474950432777405,0.0,0.12841513752937317
21,,307,,,,,,0.19961901009082794,31.44927215576172,0.328461617231369,0.0,0.05539233610033989,,,,,
,0.001,308,,,,,,,,,,,,,,,
22,,321,,,,,,,,,,,0.37121036648750305,38.77098846435547,0.5336036086082458,0.0,0.16813704371452332
22,,321,,,,,,0.1932467669248581,29.55955696105957,0.31427761912345886,0.0,0.05198825150728226,,,,,
,0.0005,322,,,,,,,,,,,,,,,
23,,335,,,,,,,,,,,0.32535192370414734,35.724395751953125,0.4705173075199127,0.0,0.1335175782442093
23,,335,,,,,,0.18706713616847992,26.32320213317871,0.29670262336730957,0.0,0.04778139665722847,,,,,
,0.0005,336,,,,,,,,,,,,,,,
24,,349,,,,,,,,,,,0.2507573366165161,33.5450553894043,0.4092687964439392,0.0,0.09391413629055023
24,,349,,,,,,0.1869937777519226,25.57256317138672,0.2945990562438965,0.004716981202363968,0.04744139686226845,,,,,
,0.0005,350,,,,,,,,,,,,,,,
25,,363,,,,,,,,,,,0.19829243421554565,23.904434204101562,0.3090430796146393,0.0,0.054210688918828964
25,,363,,,,,,0.17726914584636688,22.468263626098633,0.28180524706840515,0.004716981202363968,0.04322918877005577,,,,,
,0.0005,364,,,,,,,,,,,,,,,
26,,377,,,,,,,,,,,0.21750839054584503,30.44099998474121,0.3617289066314697,0.009259259328246117,0.07423372566699982
26,,377,,,,,,0.17236241698265076,20.084928512573242,0.272745281457901,0.007075471803545952,0.041145823895931244,,,,,
,0.0005,378,,,,,,,,,,,,,,,
27,,391,,,,,,,,,,,0.20032329857349396,24.017553329467773,0.3180740177631378,0.009259259328246117,0.059568408876657486
27,,391,,,,,,0.16650797426700592,19.602746963500977,0.26428401470184326,0.007075471803545952,0.038926150649785995,,,,,
,0.0005,392,,,,,,,,,,,,,,,
28,,405,,,,,,,,,,,0.25009995698928833,36.74616622924805,0.42711004614830017,0.0,0.09890400618314743
28,,405,,,,,,0.16364271938800812,19.00911521911621,0.26209893822669983,0.0,0.037669677287340164,,,,,
,0.0005,406,,,,,,,,,,,,,,,
29,,419,,,,,,,,,,,0.3110088109970093,24.20736312866211,0.409633606672287,0.009259259328246117,0.11360584944486618
29,,419,,,,,,0.16283580660820007,18.36664581298828,0.2563401758670807,0.007075471803545952,0.03745128586888313,,,,,
,0.0005,420,,,,,,,,,,,,,,,
30,,433,,,,,,,,,,,0.22399088740348816,27.778438568115234,0.36353760957717896,0.0,0.0751800537109375
30,,433,,,,,,0.15959905087947845,18.217281341552734,0.25424057245254517,0.004716981202363968,0.036023784428834915,,,,,
,0.0005,434,,,,,,,,,,,,,,,
31,,447,,,,,,,,,,,0.26647815108299255,39.67662048339844,0.46102750301361084,0.0,0.10319666564464569
31,,447,,,,,,0.1594638228416443,18.67877960205078,0.25583916902542114,0.007075471803545952,0.03610682114958763,,,,,
,0.00025,448,,,,,,,,,,,,,,,
32,,461,,,,,,,,,,,0.31882742047309875,46.25402069091797,0.5469822883605957,0.009259259328246117,0.1517874002456665
32,,461,,,,,,0.1565941870212555,18.14092254638672,0.25059160590171814,0.0,0.03454993665218353,,,,,
,0.00025,462,,,,,,,,,,,,,,,
33,,475,,,,,,,,,,,0.22514228522777557,20.943126678466797,0.3318609297275543,0.0,0.06677399575710297
33,,475,,,,,,0.1507159173488617,17.87265396118164,0.24101653695106506,0.007075471803545952,0.03256252408027649,,,,,
,0.00025,476,,,,,,,,,,,,,,,
34,,489,,,,,,,,,,,0.19791877269744873,21.116857528686523,0.314657598733902,0.009259259328246117,0.059136733412742615
34,,489,,,,,,0.1506703943014145,17.279943466186523,0.24236299097537994,0.0,0.032410744577646255,,,,,
,0.00025,490,,,,,,,,,,,,,,,
35,,503,,,,,,,,,,,0.24495898187160492,32.28199005126953,0.397857129573822,0.009259259328246117,0.09128033369779587
35,,503,,,,,,0.15015916526317596,17.923969268798828,0.2426491528749466,0.0,0.03221878781914711,,,,,
36,,504,0.2590118646621704,32.346797943115234,0.42661523818969727,0.0,0.09708042442798615,,,,,,,,,,
